26409.0,112.0,68.0,1353.0,102.0,287.0,1388.0,121.0,256.0
34037.0,288.0,97.0,1010.0,52.0,179.0,792.0,132.0,1049.0
16520.0,83.0,49.0,899.0,42.0,137.0,748.0,116.0,180.0
34721.0,89.0,45.0,1122.0,66.0,185.0,1003.0,139.0,266.0
36123.0,69.0,45.0,554.0,33.0,82.0,471.0,89.0,170.0
19860.0,92.0,37.0,783.0,53.0,188.0,708.0,71.0,150.0
34368.0,123.0,52.0,1197.0,49.0,215.0,1294.0,99.0,239.0
35560.0,144.0,46.0,650.0,53.0,239.0,736.0,53.0,155.0
35560.0,144.0,46.0,650.0,53.0,239.0,736.0,53.0,155.0
34643.0,110.0,60.0,1216.0,60.0,197.0,994.0,120.0,236.0
28775.0,140.0,77.0,1113.0,55.0,270.0,1031.0,125.0,230.0
35137.0,105.0,36.0,712.0,49.0,304.0,915.0,59.0,125.0
36444.0,63.0,49.0,379.0,41.0,151.0,342.0,57.0,110.0
35708.0,298.0,38.0,506.0,33.0,219.0,671.0,36.0,127.0
30445.0,135.0,71.0,1223.0,71.0,225.0,1170.0,113.0,303.0
34889.0,127.0,74.0,1053.0,59.0,203.0,790.0,144.0,297.0
35432.0,92.0,58.0,727.0,36.0,121.0,605.0,129.0,242.0
35397.0,105.0,69.0,735.0,29.0,111.0,631.0,129.0,236.0
11734.0,46.0,20.0,434.0,25.0,102.0,412.0,50.0,97.0
33549.0,802.0,43.0,1095.0,62.0,364.0,1484.0,47.0,190.0
32440.0,259.0,130.0,1957.0,135.0,453.0,1589.0,221.0,452.0
30669.0,154.0,60.0,1096.0,45.0,167.0,779.0,128.0,270.0
30537.0,181.0,78.0,1215.0,82.0,314.0,972.0,100.0,277.0
34889.0,127.0,74.0,1053.0,59.0,203.0,790.0,144.0,297.0
36282.0,73.0,34.0,471.0,42.0,153.0,486.0,31.0,64.0
34406.0,120.0,58.0,1246.0,69.0,217.0,1198.0,109.0,213.0
34680.0,128.0,58.0,883.0,85.0,380.0,1123.0,98.0,201.0
33054.0,100.0,56.0,1005.0,43.0,223.0,964.0,84.0,167.0
35731.0,320.0,34.0,567.0,56.0,200.0,552.0,39.0,137.0
25055.0,117.0,56.0,1291.0,57.0,169.0,851.0,201.0,2123.0
33659.0,143.0,91.0,1648.0,86.0,217.0,1127.0,171.0,494.0
